token	negative	positive	
night	0.00071136404054775	0.0004589261128958236	
nightmare	0.00035568202027387493	0.00022946305644791178	
no	0.002489774141917125	0.00022946305644791178	
nobody	0.00035568202027387493	0.00022946305644791178	
nofreedrinks	0.00035568202027387493	0.00022946305644791178	
noisy	0.00071136404054775	0.00022946305644791178	
nor	0.0005335230304108126	0.00022946305644791178	
norm	0.00035568202027387493	0.00022946305644791178	
not	0.007825004446025251	0.00252409362092703	
notice	0.00071136404054775	0.00022946305644791178	
number	0.00035568202027387493	0.00022946305644791178	
numerous	0.00035568202027387493	0.0004589261128958236	
ny	0.00071136404054775	0.0006883891693437356	
o	0.00035568202027387493	0.00022946305644791178	
obviously	0.00035568202027387493	0.00022946305644791178	
of	0.01031477858794237	0.011243689765947681	
off	0.00035568202027387493	0.0004589261128958236	
offered	0.00035568202027387493	0.00022946305644791178	
offerings	0.00035568202027387493	0.00022946305644791178	
oil	0.0005335230304108126	0.00022946305644791178	
old	0.0005335230304108126	0.0004589261128958236	
olive	0.0005335230304108126	0.00022946305644791178	
omg	0.00035568202027387493	0.00022946305644791178	
on	0.003023297172327937	0.0034419458467186783	
once	0.0012448870709585625	0.0006883891693437356	
one	0.0021340921216432486	0.0022946305644791186	
only	0.0005335230304108126	0.0004589261128958236	
open	0.00035568202027387493	0.0004589261128958236	
opened	0.00035568202027387493	0.00022946305644791178	
or	0.00035568202027387493	0.001147315282239559	
order	0.002311933131780186	0.0006883891693437356	
ordered	0.003378979192601811	0.0022946305644791186	
ordering	0.0005335230304108126	0.00022946305644791178	
orders	0.0005335230304108126	0.0006883891693437356	
other	0.0008892050506846875	0.001147315282239559	
others	0.00035568202027387493	0.00022946305644791178	
otherwise	0.0005335230304108126	0.00022946305644791178	
our	0.003378979192601811	0.0004589261128958236	
ourselves	0.00035568202027387493	0.00022946305644791178	
out	0.0028454561621910003	0.0022946305644791186	
outside	0.00035568202027387493	0.0004589261128958236	
outstanding	0.00035568202027387493	0.0009178522257916473	
over	0.0014227280810955002	0.0006883891693437356	
overall	0.0014227280810955002	0.001147315282239559	
own	0.0005335230304108126	0.00022946305644791178	
owner	0.0005335230304108126	0.00022946305644791178	
packed	0.00035568202027387493	0.0006883891693437356	
paid	0.00071136404054775	0.00022946305644791178	
paneer	0.0005335230304108126	0.00022946305644791178	
panera	0.0005335230304108126	0.00022946305644791178	
par	0.00035568202027387493	0.00022946305644791178	
pass	0.00035568202027387493	0.00022946305644791178	
passed	0.00035568202027387493	0.00022946305644791178	
pasta	0.00071136404054775	0.0006883891693437356	
patches	0.00035568202027387493	0.00022946305644791178	
patty	0.00035568202027387493	0.00022946305644791178	
pay	0.00071136404054775	0.00022946305644791178	
peach	0.00035568202027387493	0.00022946305644791178	
peak	0.00035568202027387493	0.00022946305644791178	
peanut	0.00035568202027387493	0.00022946305644791178	
peeves	0.00035568202027387493	0.00022946305644791178	
people	0.0014227280810955002	0.001147315282239559	
people-walking-all-over	0.00035568202027387493	0.00022946305644791178	
pepper	0.00071136404054775	0.00022946305644791178	
per	0.0005335230304108126	0.00022946305644791178	
perceived	0.00035568202027387493	0.00022946305644791178	
person	0.00071136404054775	0.00022946305644791178	
personally	0.00035568202027387493	0.00022946305644791178	
pet	0.0005335230304108126	0.00022946305644791178	
picked	0.00035568202027387493	0.00022946305644791178	
pizza	0.0014227280810955002	0.0020651675080312075	
place	0.0053352303041081265	0.0034419458467186783	
placed	0.0005335230304108126	0.00022946305644791178	
plastics	0.00035568202027387493	0.00022946305644791178	
plate	0.001600569091232438	0.001835704451583295	
plateful	0.00035568202027387493	0.00022946305644791178	
playing	0.00035568202027387493	0.00022946305644791178	
pm	0.0008892050506846875	0.00022946305644791178	
pocket	0.00035568202027387493	0.00022946305644791178	
point	0.0005335230304108126	0.0006883891693437356	
police	0.0005335230304108126	0.00022946305644791178	
pop	0.00035568202027387493	0.00022946305644791178	
popular	0.0005335230304108126	0.0004589261128958236	
pork	0.00035568202027387493	0.0004589261128958236	
poured	0.0005335230304108126	0.00022946305644791178	
powered	0.00035568202027387493	0.00022946305644791178	
pre-made	0.00035568202027387493	0.00022946305644791178	
prejudices	0.00035568202027387493	0.00022946305644791178	
prepared	0.00035568202027387493	0.00022946305644791178	
preposterous	0.00035568202027387493	0.00022946305644791178	
pressed	0.0005335230304108126	0.00022946305644791178	
pressured	0.00035568202027387493	0.00022946305644791178	
pretty	0.00071136404054775	0.0009178522257916473	
previous	0.00035568202027387493	0.00022946305644791178	
price	0.0005335230304108126	0.001147315282239559	
prices	0.0008892050506846875	0.001835704451583295	
probably	0.00035568202027387493	0.00022946305644791178	
process	0.00035568202027387493	0.00022946305644791178	
promised	0.00035568202027387493	0.00022946305644791178	
promising--	0.00035568202027387493	0.00022946305644791178	
prompt	0.00035568202027387493	0.0004589261128958236	
promptly	0.00035568202027387493	0.00022946305644791178	
proper	0.00035568202027387493	0.00022946305644791178	
properly	0.0005335230304108126	0.00022946305644791178	
proprietary	0.00035568202027387493	0.00022946305644791178	
prosecco	0.0005335230304108126	0.00022946305644791178	
pub	0.00035568202027387493	0.00022946305644791178	
put	0.00035568202027387493	0.0004589261128958236	
quality	0.00071136404054775	0.001835704451583295	
quantity	0.00035568202027387493	0.0004589261128958236	
queue	0.0005335230304108126	0.00022946305644791178	
quick	0.00035568202027387493	0.0009178522257916473	
quickly	0.00035568202027387493	0.0004589261128958236	
quite	0.00071136404054775	0.0004589261128958236	
raspberry	0.00035568202027387493	0.0006883891693437356	
ratastic	0.00035568202027387493	0.00022946305644791178	
rate	0.00035568202027387493	0.00022946305644791178	
rather	0.0005335230304108126	0.00022946305644791178	
rating	0.0005335230304108126	0.0004589261128958236	
ratings	0.00035568202027387493	0.00022946305644791178	
rats	0.00035568202027387493	0.00022946305644791178	
rave	0.00035568202027387493	0.00022946305644791178	
ravioli	0.0005335230304108126	0.0006883891693437356	
raw	0.00035568202027387493	0.00022946305644791178	
re	0.00035568202027387493	0.0006883891693437356	
reading	0.0005335230304108126	0.0006883891693437356	
really	0.0014227280810955002	0.0022946305644791186	
reasonable	0.00035568202027387493	0.0004589261128958236	
reasons	0.00035568202027387493	0.00022946305644791178	
receive	0.00035568202027387493	0.00022946305644791178	
received	0.00035568202027387493	0.00022946305644791178	
recently	0.0005335230304108126	0.0004589261128958236	
receptionist	0.00035568202027387493	0.00022946305644791178	
recommend	0.0005335230304108126	0.001147315282239559	
red	0.00071136404054775	0.0004589261128958236	
refill	0.00035568202027387493	0.00022946305644791178	
refrigeration	0.00035568202027387493	0.00022946305644791178	
refused	0.00071136404054775	0.00022946305644791178	
regrettably	0.00035568202027387493	0.00022946305644791178	
rely	0.00035568202027387493	0.00022946305644791178	
remember	0.00035568202027387493	0.00022946305644791178	
reminders	0.00035568202027387493	0.00022946305644791178	
reminds	0.00035568202027387493	0.00022946305644791178	
renaming	0.00035568202027387493	0.00022946305644791178	
repetitive	0.00035568202027387493	0.00022946305644791178	
replace	0.00035568202027387493	0.00022946305644791178	
replied	0.00035568202027387493	0.00022946305644791178	
reserve	0.00035568202027387493	0.00022946305644791178	
rest	0.00035568202027387493	0.00022946305644791178	
restaurant	0.007113640405477495	0.008490133088572731	
return	0.00035568202027387493	0.00022946305644791178	
returned	0.00035568202027387493	0.00022946305644791178	
review	0.0005335230304108126	0.00022946305644791178	
reviews	0.0008892050506846875	0.00022946305644791178	
ridiculously	0.00035568202027387493	0.00022946305644791178	
right	0.00035568202027387493	0.0013767783386874702	
risotto	0.00035568202027387493	0.00022946305644791178	
roaming	0.00035568202027387493	0.00022946305644791178	
rohan	0.00035568202027387493	0.00022946305644791178	
rolls	0.00035568202027387493	0.0004589261128958236	
romantic	0.00035568202027387493	0.00022946305644791178	
romanticized	0.00035568202027387493	0.00022946305644791178	
room	0.00035568202027387493	0.00022946305644791178	
round	0.00035568202027387493	0.00022946305644791178	
rowdier	0.00035568202027387493	0.00022946305644791178	
rude	0.0005335230304108126	0.00022946305644791178	
rudely	0.00071136404054775	0.00022946305644791178	
runny	0.00035568202027387493	0.00022946305644791178	
s	0.002311933131780186	0.004359798072510323	
safe	0.00035568202027387493	0.00022946305644791178	
said	0.0014227280810955002	0.00022946305644791178	
salad	0.002311933131780186	0.0009178522257916473	
salt	0.0005335230304108126	0.00022946305644791178	
saltness	0.00035568202027387493	0.00022946305644791178	
salty	0.0005335230304108126	0.00022946305644791178	
samarkand	0.00035568202027387493	0.00022946305644791178	
same	0.0008892050506846875	0.00022946305644791178	
samrat	0.0005335230304108126	0.00022946305644791178	
sandwich	0.0005335230304108126	0.00022946305644791178	
saturday	0.00035568202027387493	0.00022946305644791178	
sauce	0.0005335230304108126	0.0020651675080312075	
say	0.00071136404054775	0.0004589261128958236	
saying	0.00071136404054775	0.00022946305644791178	
scrumptiously	0.00035568202027387493	0.00022946305644791178	
se	0.00035568202027387493	0.00022946305644791178	
search	0.00035568202027387493	0.00022946305644791178	
seasoned	0.00035568202027387493	0.00022946305644791178	
seat	0.00035568202027387493	0.00022946305644791178	
seated	0.0010670460608216243	0.00022946305644791178	
seats	0.0005335230304108126	0.00022946305644791178	
second	0.00035568202027387493	0.0004589261128958236	
see	0.0005335230304108126	0.0004589261128958236	
seem	0.0005335230304108126	0.00022946305644791178	
seemed	0.00071136404054775	0.0004589261128958236	
seems	0.0005335230304108126	0.00022946305644791178	
selection	0.00035568202027387493	0.00022946305644791178	
sell	0.00035568202027387493	0.00022946305644791178	
serve	0.00035568202027387493	0.0004589261128958236	
served	0.001778410101369375	0.001147315282239559	
server	0.0008892050506846875	0.00022946305644791178	
serves	0.00035568202027387493	0.0004589261128958236	
service	0.0026676151520540633	0.0034419458467186783	
serving	0.0005335230304108126	0.00022946305644791178	
seven	0.00035568202027387493	0.0004589261128958236	
shack	0.00035568202027387493	0.0004589261128958236	
share	0.0008892050506846875	0.00022946305644791178	
she	0.001778410101369375	0.0004589261128958236	
shocked	0.00035568202027387493	0.00022946305644791178	
shockingly	0.00035568202027387493	0.00022946305644791178	
shop	0.0005335230304108126	0.00022946305644791178	
shopping	0.00035568202027387493	0.00022946305644791178	
should	0.00035568202027387493	0.0004589261128958236	
shown	0.00035568202027387493	0.00022946305644791178	
shrimp	0.0005335230304108126	0.0004589261128958236	
shut	0.00035568202027387493	0.00022946305644791178	
sick	0.00035568202027387493	0.00022946305644791178	
side	0.00035568202027387493	0.0006883891693437356	
similar	0.00035568202027387493	0.00022946305644791178	
since	0.00035568202027387493	0.00022946305644791178	
single	0.00035568202027387493	0.00022946305644791178	
sip--	0.00035568202027387493	0.00022946305644791178	
sit	0.00035568202027387493	0.00022946305644791178	
sizzling	0.0005335230304108126	0.00022946305644791178	
skillet	0.00035568202027387493	0.00022946305644791178	
slice	0.00035568202027387493	0.00022946305644791178	
slimy	0.00035568202027387493	0.00022946305644791178	
slow	0.0005335230304108126	0.00022946305644791178	
smell	0.0008892050506846875	0.00022946305644791178	
smelled	0.00035568202027387493	0.00022946305644791178	
smelly	0.00035568202027387493	0.00022946305644791178	
smoke	0.00035568202027387493	0.00022946305644791178	
so	0.0026676151520540633	0.003212482790270766	
social	0.00035568202027387493	0.00022946305644791178	
soda	0.00035568202027387493	0.00022946305644791178	
some	0.0008892050506846875	0.001147315282239559	
somehow	0.00035568202027387493	0.00022946305644791178	
someone	0.0005335230304108126	0.00022946305644791178	
something	0.00035568202027387493	0.0006883891693437356	
sometimes	0.00035568202027387493	0.00022946305644791178	
sommalier	0.00071136404054775	0.00022946305644791178	
soothing	0.00035568202027387493	0.00022946305644791178	
sorbet	0.00035568202027387493	0.00022946305644791178	
sorry	0.00035568202027387493	0.00022946305644791178	
souffle	0.0005335230304108126	0.00022946305644791178	
soul	0.00035568202027387493	0.00022946305644791178	
sounded	0.00035568202027387493	0.00022946305644791178	
sounds	0.00035568202027387493	0.00022946305644791178	
soup	0.0005335230304108126	0.0006883891693437356	
southern	0.00071136404054775	0.0006883891693437356	
southwest	0.00035568202027387493	0.00022946305644791178	
special	0.0005335230304108126	0.0013767783386874702	
spiced	0.00035568202027387493	0.00022946305644791178	
spirit	0.00035568202027387493	0.0004589261128958236	
split	0.00035568202027387493	0.00022946305644791178	
spotted	0.00035568202027387493	0.00022946305644791178	
staff	0.0008892050506846875	0.0016062413951353828	
staffs	0.00035568202027387493	0.00022946305644791178	
stains	0.00035568202027387493	0.00022946305644791178	
stale	0.00035568202027387493	0.00022946305644791178	
stand	0.00035568202027387493	0.0004589261128958236	
stars	0.00035568202027387493	0.0004589261128958236	
started	0.0005335230304108126	0.00022946305644791178	
starving	0.00035568202027387493	0.00022946305644791178	
state	0.00035568202027387493	0.0004589261128958236	
steak	0.0008892050506846875	0.0006883891693437356	
step	0.00035568202027387493	0.00022946305644791178	
stick	0.00035568202027387493	0.00022946305644791178	
still	0.00035568202027387493	0.0004589261128958236	
stomach	0.00035568202027387493	0.00022946305644791178	
stood	0.00035568202027387493	0.00022946305644791178	
store	0.0008892050506846875	0.00022946305644791178	
stores	0.00035568202027387493	0.00022946305644791178	
story	0.00035568202027387493	0.00022946305644791178	
street	0.00071136404054775	0.0004589261128958236	
stuffed	0.00035568202027387493	0.0004589261128958236	
su	0.00035568202027387493	0.00022946305644791178	
subject	0.00035568202027387493	0.00022946305644791178	
subway	0.00071136404054775	0.00022946305644791178	
such	0.00035568202027387493	0.0004589261128958236	
sufficient	0.00035568202027387493	0.00022946305644791178	
suitable	0.00035568202027387493	0.0004589261128958236	
summer	0.00035568202027387493	0.00022946305644791178	
sunday	0.00035568202027387493	0.00022946305644791178	
superior	0.00035568202027387493	0.00022946305644791178	
supposed	0.00035568202027387493	0.00022946305644791178	
sure	0.0005335230304108126	0.0006883891693437356	
surprised	0.0005335230304108126	0.00022946305644791178	
sweet	0.00035568202027387493	0.0006883891693437356	
swimming	0.00035568202027387493	0.00022946305644791178	
syracuse	0.0005335230304108126	0.0006883891693437356	
t	0.005868753334518933	0.0027535566773749403	
t-shirt	0.00035568202027387493	0.00022946305644791178	
table	0.001778410101369375	0.0006883891693437356	
tables	0.00071136404054775	0.0004589261128958236	
tadka	0.00035568202027387493	0.00022946305644791178	
take	0.0012448870709585625	0.001147315282239559	
taken	0.00035568202027387493	0.00022946305644791178	
talking	0.00035568202027387493	0.0004589261128958236	
task	0.00035568202027387493	0.00022946305644791178	
taste	0.001600569091232438	0.0013767783386874702	
tasting	0.00035568202027387493	0.00022946305644791178	
tea	0.0012448870709585625	0.0004589261128958236	
teach	0.00035568202027387493	0.00022946305644791178	
tell	0.00035568202027387493	0.00022946305644791178	
temperature	0.00035568202027387493	0.0004589261128958236	
terrible	0.002311933131780186	0.00022946305644791178	
tgi	0.00035568202027387493	0.00022946305644791178	
thai	0.0005335230304108126	0.0009178522257916473	
thali	0.00035568202027387493	0.00022946305644791178	
than	0.00035568202027387493	0.0006883891693437356	
thanks	0.00035568202027387493	0.00022946305644791178	
that	0.008180686466299124	0.003900871959614501	
the	0.0437488884936866	0.04566314823313444	
their	0.0008892050506846875	0.0020651675080312075	
them	0.0019562511115063124	0.001147315282239559	
then	0.001600569091232438	0.0006883891693437356	
there	0.004090343233149562	0.003212482790270766	
these	0.00035568202027387493	0.00022946305644791178	
they	0.0032011381824648736	0.0041303350160624116	
thing	0.00071136404054775	0.00022946305644791178	
things	0.0005335230304108126	0.0006883891693437356	
think	0.0005335230304108126	0.0006883891693437356	
this	0.005868753334518933	0.004589261128958233	
though	0.00071136404054775	0.0004589261128958236	
thought	0.0005335230304108126	0.00022946305644791178	
three	0.00071136404054775	0.0004589261128958236	
threw	0.0005335230304108126	0.00022946305644791178	
through	0.00035568202027387493	0.00022946305644791178	
time	0.001600569091232438	0.0016062413951353828	
times	0.0005335230304108126	0.0006883891693437356	
tip	0.0005335230304108126	0.00022946305644791178	
tipped	0.0005335230304108126	0.00022946305644791178	
tipping	0.00035568202027387493	0.00022946305644791178	
tips	0.00035568202027387493	0.00022946305644791178	
to	0.025609105459718996	0.012620468104635152	
today	0.00035568202027387493	0.00022946305644791178	
tofu	0.0010670460608216243	0.00022946305644791178	
tofu*	0.00035568202027387493	0.00022946305644791178	
told	0.00035568202027387493	0.00022946305644791178	
tomatoes	0.00035568202027387493	0.00022946305644791178	
too	0.0012448870709585625	0.0020651675080312075	
took	0.0021340921216432486	0.00022946305644791178	
top	0.0005335230304108126	0.0004589261128958236	
totally	0.00035568202027387493	0.0006883891693437356	
train-wreck	0.00035568202027387493	0.00022946305644791178	
transparent	0.00035568202027387493	0.00022946305644791178	
treating	0.00035568202027387493	0.00022946305644791178	
tried	0.00035568202027387493	0.00022946305644791178	
tripadvisor	0.0005335230304108126	0.00022946305644791178	
truly	0.00035568202027387493	0.0004589261128958236	
try	0.0008892050506846875	0.0006883891693437356	
tunes	0.00035568202027387493	0.00022946305644791178	
turn	0.00035568202027387493	0.00022946305644791178	
turned	0.00035568202027387493	0.00022946305644791178	
twice	0.00035568202027387493	0.00022946305644791178	
two	0.0012448870709585625	0.0006883891693437356	
type	0.0005335230304108126	0.00022946305644791178	
unable	0.00035568202027387493	0.00022946305644791178	
unappatizing	0.00035568202027387493	0.00022946305644791178	
under	0.0005335230304108126	0.00022946305644791178	
undercooked	0.00035568202027387493	0.00022946305644791178	
understand	0.00035568202027387493	0.00022946305644791178	
undoubtedly	0.00035568202027387493	0.00022946305644791178	
unfortunately	0.0005335230304108126	0.00022946305644791178	
unfriendly	0.00035568202027387493	0.00022946305644791178	
unhelpful	0.00035568202027387493	0.00022946305644791178	
university	0.00035568202027387493	0.00022946305644791178	
until	0.0008892050506846875	0.00022946305644791178	
up	0.001600569091232438	0.001835704451583295	
upon	0.00035568202027387493	0.00022946305644791178	
us	0.003734661212875685	0.0013767783386874702	
use	0.0005335230304108126	0.00022946305644791178	
used	0.00071136404054775	0.0004589261128958236	
usually	0.0005335230304108126	0.0004589261128958236	
utterly	0.0005335230304108126	0.00022946305644791178	
variety	0.00035568202027387493	0.0006883891693437356	
ve	0.0010670460608216243	0.0006883891693437356	
vegetables	0.00035568202027387493	0.0004589261128958236	
veggie	0.0008892050506846875	0.00022946305644791178	
vegies	0.00035568202027387493	0.00022946305644791178	
very	0.0028454561621910003	0.0041303350160624116	
virtually	0.00035568202027387493	0.0004589261128958236	
visit	0.00035568202027387493	0.0004589261128958236	
wait	0.0019562511115063124	0.0006883891693437356	
waited	0.0010670460608216243	0.00022946305644791178	
waiter	0.0019562511115063124	0.0006883891693437356	
waiters	0.00071136404054775	0.0009178522257916473	
waiting	0.0005335230304108126	0.00022946305644791178	
waitor	0.00035568202027387493	0.00022946305644791178	
waitress	0.0019562511115063124	0.0009178522257916473	
waitresses	0.00035568202027387493	0.0004589261128958236	
waitstaff	0.00035568202027387493	0.0009178522257916473	
wake	0.00035568202027387493	0.00022946305644791178	
walk	0.00035568202027387493	0.0004589261128958236	
want	0.0014227280810955002	0.001147315282239559	
wanted	0.00035568202027387493	0.00022946305644791178	
warm	0.0005335230304108126	0.00022946305644791178	
was	0.018139783033967613	0.009866911427260202	
wasn	0.001600569091232438	0.0004589261128958236	
watch	0.00035568202027387493	0.00022946305644791178	
water	0.0005335230304108126	0.0004589261128958236	
watery	0.00035568202027387493	0.00022946305644791178	
way	0.0005335230304108126	0.00022946305644791178	
we	0.011026142628490124	0.0034419458467186783	
wearing	0.00035568202027387493	0.00022946305644791178	
week	0.00071136404054775	0.0004589261128958236	
weekend	0.00035568202027387493	0.00022946305644791178	
welcoming	0.0005335230304108126	0.00022946305644791178	
well	0.0008892050506846875	0.0016062413951353828	
went	0.004268184243286498	0.0027535566773749403	
were	0.0056909123243820015	0.003212482790270766	
weren	0.00035568202027387493	0.00022946305644791178	
what	0.0012448870709585625	0.001147315282239559	
whatsoever	0.00035568202027387493	0.00022946305644791178	
when	0.004801707273697312	0.0022946305644791186	
whenever	0.00035568202027387493	0.0004589261128958236	
where	0.00071136404054775	0.0004589261128958236	
whether	0.00035568202027387493	0.0006883891693437356	
which	0.0028454561621910003	0.002983019733822852	
while	0.0008892050506846875	0.00022946305644791178	
white	0.0005335230304108126	0.0004589261128958236	
who	0.0008892050506846875	0.0006883891693437356	
whole	0.00035568202027387493	0.001147315282239559	
why	0.0005335230304108126	0.00022946305644791178	
will	0.0010670460608216243	0.0009178522257916473	
wine	0.00035568202027387493	0.0006883891693437356	
winter	0.00035568202027387493	0.00022946305644791178	
wish	0.00035568202027387493	0.00022946305644791178	
with	0.0035568202027387473	0.009178522257916467	
without	0.0005335230304108126	0.0006883891693437356	
woman	0.00035568202027387493	0.00022946305644791178	
won	0.00035568202027387493	0.00022946305644791178	
wonderful	0.00035568202027387493	0.0006883891693437356	
wondering	0.00035568202027387493	0.00022946305644791178	
worked	0.00035568202027387493	0.00022946305644791178	
worm	0.00035568202027387493	0.00022946305644791178	
worse	0.0005335230304108126	0.00022946305644791178	
worst	0.001600569091232438	0.00022946305644791178	
worth	0.00071136404054775	0.001147315282239559	
would	0.003023297172327937	0.001835704451583295	
wouldn	0.0005335230304108126	0.00022946305644791178	
write	0.0005335230304108126	0.00022946305644791178	
written	0.00035568202027387493	0.00022946305644791178	
wrong	0.0008892050506846875	0.00022946305644791178	
wrote	0.00035568202027387493	0.00022946305644791178	
xyz	0.0005335230304108126	0.00022946305644791178	
yeah	0.00035568202027387493	0.0004589261128958236	
yelp	0.00071136404054775	0.00022946305644791178	
yesterday	0.00035568202027387493	0.00022946305644791178	
york	0.0005335230304108126	0.0004589261128958236	
you	0.003378979192601811	0.0055071133547498815	
your	0.00035568202027387493	0.001835704451583295	
yourself	0.0005335230304108126	0.0009178522257916473	
#winning	0.00017784101013693747	0.0004589261128958236	
$5	0.00017784101013693747	0.0004589261128958236	
100%	0.00017784101013693747	0.0004589261128958236	
16	0.00017784101013693747	0.0004589261128958236	
2nd	0.00017784101013693747	0.0004589261128958236	
3	0.00017784101013693747	0.0004589261128958236	
5/5	0.00017784101013693747	0.0004589261128958236	
50	0.00017784101013693747	0.0004589261128958236	
50%	0.00017784101013693747	0.0004589261128958236	
5pm	0.00017784101013693747	0.0004589261128958236	
absolutely	0.00017784101013693747	0.0004589261128958236	
accord	0.00017784101013693747	0.0004589261128958236	
ad	0.00017784101013693747	0.0004589261128958236	
affordable	0.00017784101013693747	0.0004589261128958236	
afternoon	0.00017784101013693747	0.0004589261128958236	
agreed	0.00017784101013693747	0.0004589261128958236	
air	0.00017784101013693747	0.0004589261128958236	
albert	0.00017784101013693747	0.0004589261128958236	
alfredo	0.00017784101013693747	0.0004589261128958236	
along	0.00017784101013693747	0.0009178522257916473	
always	0.00017784101013693747	0.0022946305644791186	
amazing	0.00017784101013693747	0.0034419458467186783	
ambient	0.00017784101013693747	0.0004589261128958236	
amer	0.00017784101013693747	0.0004589261128958236	
america	0.00017784101013693747	0.0004589261128958236	
answering	0.00017784101013693747	0.0004589261128958236	
anyone	0.00017784101013693747	0.0004589261128958236	
appealing	0.00017784101013693747	0.0004589261128958236	
applebee	0.00017784101013693747	0.0006883891693437356	
artichoke-olive	0.00017784101013693747	0.0004589261128958236	
asap	0.00017784101013693747	0.0004589261128958236	
asking	0.00017784101013693747	0.0004589261128958236	
atmosphere	0.00017784101013693747	0.001147315282239559	
attended	0.00017784101013693747	0.0004589261128958236	
authentic	0.00017784101013693747	0.0006883891693437356	
awesome	0.00017784101013693747	0.001147315282239559	
baby	0.00017784101013693747	0.0004589261128958236	
baked	0.00017784101013693747	0.0006883891693437356	
bakery	0.00017784101013693747	0.0004589261128958236	
balanced	0.00017784101013693747	0.0004589261128958236	
banana	0.00017784101013693747	0.0006883891693437356	
bank	0.00017784101013693747	0.0004589261128958236	
bean	0.00017784101013693747	0.0004589261128958236	
beans	0.00017784101013693747	0.0004589261128958236	
beautiful	0.00017784101013693747	0.0004589261128958236	
become	0.00017784101013693747	0.0004589261128958236	
beef	0.00017784101013693747	0.0004589261128958236	
bento	0.00017784101013693747	0.0004589261128958236	
better	0.00017784101013693747	0.0006883891693437356	
birthday	0.00017784101013693747	0.0009178522257916473	
blast	0.00017784101013693747	0.0004589261128958236	
blend	0.00017784101013693747	0.0004589261128958236	
blue	0.00017784101013693747	0.0004589261128958236	
boat	0.00017784101013693747	0.0006883891693437356	
box	0.00017784101013693747	0.0004589261128958236	
boxed	0.00017784101013693747	0.0004589261128958236	
boxes	0.00017784101013693747	0.0004589261128958236	
breast	0.00017784101013693747	0.0004589261128958236	
brilliant	0.00017784101013693747	0.0004589261128958236	
britain	0.00017784101013693747	0.0004589261128958236	
brownie	0.00017784101013693747	0.0004589261128958236	
browse	0.00017784101013693747	0.0004589261128958236	
brunch	0.00017784101013693747	0.0006883891693437356	
bucks	0.00017784101013693747	0.0004589261128958236	
buddy	0.00017784101013693747	0.0004589261128958236	
building	0.00017784101013693747	0.0004589261128958236	
butter	0.00017784101013693747	0.0004589261128958236	
buttery	0.00017784101013693747	0.0004589261128958236	
buy	0.00017784101013693747	0.0004589261128958236	
cacata	0.00017784101013693747	0.0004589261128958236	
cafe	0.00017784101013693747	0.0009178522257916473	
cake	0.00017784101013693747	0.0006883891693437356	
calmed	0.00017784101013693747	0.0004589261128958236	
carmelized	0.00017784101013693747	0.0004589261128958236	
catch	0.00017784101013693747	0.0006883891693437356	
caviar	0.00017784101013693747	0.0004589261128958236	
celebrate	0.00017784101013693747	0.0004589261128958236	
celebration	0.00017784101013693747	0.0009178522257916473	
central	0.00017784101013693747	0.0004589261128958236	
chairs	0.00017784101013693747	0.0004589261128958236	
cheerful	0.00017784101013693747	0.0004589261128958236	
chef	0.00017784101013693747	0.0004589261128958236	
chewy	0.00017784101013693747	0.0004589261128958236	
childhood	0.00017784101013693747	0.0004589261128958236	
chill	0.00017784101013693747	0.0004589261128958236	
chocolate	0.00017784101013693747	0.001147315282239559	
choosing	0.00017784101013693747	0.0004589261128958236	
chryslers	0.00017784101013693747	0.0004589261128958236	
cicero	0.00017784101013693747	0.0006883891693437356	
cioccolato	0.00017784101013693747	0.0004589261128958236	
classic	0.00017784101013693747	0.0004589261128958236	
clerks	0.00017784101013693747	0.0004589261128958236	
client	0.00017784101013693747	0.0004589261128958236	
coast	0.00017784101013693747	0.0004589261128958236	
coconut	0.00017784101013693747	0.0004589261128958236	
coffee	0.00017784101013693747	0.001147315282239559	
combination	0.00017784101013693747	0.0004589261128958236	
combined	0.00017784101013693747	0.0004589261128958236	
combo	0.00017784101013693747	0.0004589261128958236	
comfort-based	0.00017784101013693747	0.0004589261128958236	
comfortable	0.00017784101013693747	0.0006883891693437356	
comfortably	0.00017784101013693747	0.0004589261128958236	
comforting	0.00017784101013693747	0.0004589261128958236	
comfy	0.00017784101013693747	0.0004589261128958236	
complimented	0.00017784101013693747	0.0004589261128958236	
consisted	0.00017784101013693747	0.0004589261128958236	
consistency	0.00017784101013693747	0.0004589261128958236	
consistent	0.00017784101013693747	0.0004589261128958236	
consistently	0.00017784101013693747	0.0004589261128958236	
consists	0.00017784101013693747	0.0004589261128958236	
constantly	0.00017784101013693747	0.0004589261128958236	
conversations	0.00017784101013693747	0.0004589261128958236	
cook	0.00017784101013693747	0.0004589261128958236	
corny	0.00017784101013693747	0.0004589261128958236	
cost	0.00017784101013693747	0.0004589261128958236	
cottage	0.00017784101013693747	0.0004589261128958236	
courses	0.00017784101013693747	0.0004589261128958236	
covered	0.00017784101013693747	0.0004589261128958236	
cozy	0.00017784101013693747	0.0004589261128958236	
cream	0.00017784101013693747	0.0013767783386874702	
creamy	0.00017784101013693747	0.0004589261128958236	
cruise	0.00017784101013693747	0.0006883891693437356	
cruises	0.00017784101013693747	0.0004589261128958236	
cuisine	0.00017784101013693747	0.0004589261128958236	
cup	0.00017784101013693747	0.0004589261128958236	
cusine=really	0.00017784101013693747	0.0004589261128958236	
