token	fake	true	
orders	0.000583771161704612	0.000619578686493185	
ore	0.0003891807744697412	0.00020652622883106158	
oriental	0.0003891807744697412	0.00020652622883106158	
other	0.0007783615489394825	0.0012391573729863688	
others	0.0003891807744697412	0.00020652622883106158	
otherwise	0.0003891807744697412	0.0004130524576621232	
our	0.0025296750340533165	0.001652209830648493	
ourselves	0.0003891807744697412	0.00020652622883106158	
out	0.0031134461957579304	0.0020652622883106163	
outdoor	0.0003891807744697412	0.00020652622883106158	
outside	0.0003891807744697412	0.0004130524576621232	
outstanding	0.0009729519361743531	0.00020652622883106158	
over	0.000583771161704612	0.001652209830648493	
overall	0.0013621327106440944	0.0012391573729863688	
overpriced	0.0003891807744697412	0.00020652622883106158	
own	0.0003891807744697412	0.0004130524576621232	
paid	0.000583771161704612	0.0004130524576621232	
paneer	0.0003891807744697412	0.0004130524576621232	
panera	0.000583771161704612	0.00020652622883106158	
park	0.0003891807744697412	0.00020652622883106158	
pasta	0.0007783615489394825	0.000619578686493185	
patches	0.0003891807744697412	0.00020652622883106158	
patient	0.0003891807744697412	0.00020652622883106158	
patty	0.0003891807744697412	0.00020652622883106158	
pay	0.0003891807744697412	0.000619578686493185	
peach	0.0003891807744697412	0.00020652622883106158	
peanut	0.0003891807744697412	0.00020652622883106158	
people	0.000583771161704612	0.0020652622883106163	
peppers	0.0003891807744697412	0.00020652622883106158	
per	0.000583771161704612	0.00020652622883106158	
perplexing	0.0003891807744697412	0.00020652622883106158	
person	0.0003891807744697412	0.000619578686493185	
pet	0.0003891807744697412	0.0004130524576621232	
pick	0.0003891807744697412	0.000619578686493185	
picked	0.0003891807744697412	0.00020652622883106158	
pictures	0.0003891807744697412	0.00020652622883106158	
pieces	0.0003891807744697412	0.00020652622883106158	
pitcher	0.0003891807744697412	0.00020652622883106158	
pizza	0.0017513134851138365	0.001652209830648493	
place	0.00389180774469741	0.005163155720776541	
planet	0.0003891807744697412	0.00020652622883106158	
plastics	0.0003891807744697412	0.00020652622883106158	
plate	0.0029188558085230603	0.0004130524576621232	
pm	0.000583771161704612	0.000619578686493185	
point	0.0007783615489394825	0.0004130524576621232	
pointers	0.0003891807744697412	0.00020652622883106158	
popular	0.0003891807744697412	0.000619578686493185	
potatoes	0.0003891807744697412	0.00020652622883106158	
pre-made	0.0003891807744697412	0.00020652622883106158	
prefer	0.0003891807744697412	0.00020652622883106158	
prepared	0.0003891807744697412	0.00020652622883106158	
preposterous	0.0003891807744697412	0.00020652622883106158	
pretty	0.0003891807744697412	0.0012391573729863688	
price	0.001167542323409223	0.0004130524576621232	
prices	0.001167542323409223	0.0014456836018174313	
promised	0.0003891807744697412	0.00020652622883106158	
prompt	0.000583771161704612	0.00020652622883106158	
proper	0.0003891807744697412	0.00020652622883106158	
properly	0.000583771161704612	0.00020652622883106158	
pub	0.0003891807744697412	0.00020652622883106158	
pudding	0.0003891807744697412	0.00020652622883106158	
put	0.0003891807744697412	0.0004130524576621232	
quality	0.0013621327106440944	0.0010326311441553081	
questions	0.0003891807744697412	0.00020652622883106158	
queue	0.0003891807744697412	0.0004130524576621232	
quick	0.0003891807744697412	0.0008261049153242466	
quite	0.000583771161704612	0.000619578686493185	
raspberry	0.000583771161704612	0.0004130524576621232	
ratastic	0.0003891807744697412	0.00020652622883106158	
rather	0.000583771161704612	0.00020652622883106158	
rating	0.0003891807744697412	0.000619578686493185	
ratings	0.0003891807744697412	0.00020652622883106158	
rats	0.0003891807744697412	0.00020652622883106158	
ravioli	0.0007783615489394825	0.0004130524576621232	
raw	0.0003891807744697412	0.00020652622883106158	
re	0.0003891807744697412	0.000619578686493185	
reading	0.0003891807744697412	0.0008261049153242466	
really	0.0017513134851138365	0.0018587360594795556	
reason	0.0003891807744697412	0.00020652622883106158	
reasonable	0.0003891807744697412	0.0004130524576621232	
reccommend	0.0003891807744697412	0.00020652622883106158	
received	0.0003891807744697412	0.00020652622883106158	
recently	0.000583771161704612	0.0004130524576621232	
receptionist	0.0003891807744697412	0.00020652622883106158	
recommend	0.001167542323409223	0.0004130524576621232	
recommendation	0.0003891807744697412	0.00020652622883106158	
recommendations	0.0003891807744697412	0.00020652622883106158	
red	0.0003891807744697412	0.0008261049153242466	
refill	0.0003891807744697412	0.00020652622883106158	
refrigeration	0.0003891807744697412	0.00020652622883106158	
refused	0.0003891807744697412	0.000619578686493185	
reminders	0.0003891807744697412	0.00020652622883106158	
reminds	0.0003891807744697412	0.00020652622883106158	
repetitive	0.0003891807744697412	0.00020652622883106158	
replied	0.0003891807744697412	0.00020652622883106158	
rest	0.0003891807744697412	0.00020652622883106158	
restaurant	0.006616073165985601	0.008880627839735644	
restaurants	0.0009729519361743531	0.0004130524576621232	
return	0.0003891807744697412	0.00020652622883106158	
returned	0.0003891807744697412	0.00020652622883106158	
review	0.0003891807744697412	0.0004130524576621232	
reviews	0.0003891807744697412	0.0008261049153242466	
rice	0.0007783615489394825	0.00020652622883106158	
rich	0.0003891807744697412	0.00020652622883106158	
ricotta	0.0003891807744697412	0.00020652622883106158	
right	0.0009729519361743531	0.000619578686493185	
rim	0.000583771161704612	0.00020652622883106158	
river	0.000583771161704612	0.0004130524576621232	
rochester	0.0003891807744697412	0.00020652622883106158	
rocks	0.0003891807744697412	0.00020652622883106158	
rohan	0.0003891807744697412	0.00020652622883106158	
rolls	0.000583771161704612	0.00020652622883106158	
romanticized	0.0003891807744697412	0.00020652622883106158	
rooftop	0.0003891807744697412	0.00020652622883106158	
room	0.0003891807744697412	0.00020652622883106158	
round	0.0003891807744697412	0.00020652622883106158	
rude	0.0003891807744697412	0.0004130524576621232	
rudely	0.0007783615489394825	0.00020652622883106158	
s	0.0033080365829928	0.003097893432465925	
said	0.0013621327106440944	0.0004130524576621232	
salad	0.0015567230978789652	0.0018587360594795556	
salt	0.0003891807744697412	0.0004130524576621232	
salty	0.0003891807744697412	0.0004130524576621232	
samarkand	0.0003891807744697412	0.00020652622883106158	
same	0.000583771161704612	0.000619578686493185	
sangria	0.0003891807744697412	0.00020652622883106158	
sauce	0.0015567230978789652	0.0008261049153242466	
sauce/toppings	0.0003891807744697412	0.00020652622883106158	
say	0.0003891807744697412	0.0008261049153242466	
saying	0.000583771161704612	0.0004130524576621232	
says	0.0003891807744697412	0.00020652622883106158	
scoop	0.0003891807744697412	0.00020652622883106158	
se	0.0003891807744697412	0.00020652622883106158	
search	0.0003891807744697412	0.00020652622883106158	
seasoned	0.0003891807744697412	0.00020652622883106158	
seat	0.0003891807744697412	0.00020652622883106158	
seated	0.0009729519361743531	0.0004130524576621232	
seats	0.0003891807744697412	0.0004130524576621232	
second	0.0003891807744697412	0.0004130524576621232	
see	0.0003891807744697412	0.000619578686493185	
seemed	0.000583771161704612	0.000619578686493185	
seems	0.0003891807744697412	0.0004130524576621232	
selection	0.0003891807744697412	0.00020652622883106158	
sell	0.0003891807744697412	0.00020652622883106158	
sending	0.0003891807744697412	0.00020652622883106158	
serene	0.0003891807744697412	0.00020652622883106158	
serve	0.0003891807744697412	0.0004130524576621232	
served	0.0015567230978789652	0.0014456836018174313	
server	0.000583771161704612	0.000619578686493185	
serves	0.0003891807744697412	0.0004130524576621232	
service	0.00389180774469741	0.0020652622883106163	
serving	0.0003891807744697412	0.0004130524576621232	
seven	0.000583771161704612	0.00020652622883106158	
shack	0.000583771161704612	0.00020652622883106158	
share	0.000583771161704612	0.000619578686493185	
sharp	0.0003891807744697412	0.00020652622883106158	
she	0.0013621327106440944	0.0010326311441553081	
shocked	0.0003891807744697412	0.00020652622883106158	
shockingly	0.0003891807744697412	0.00020652622883106158	
shop	0.000583771161704612	0.00020652622883106158	
shopping	0.0003891807744697412	0.00020652622883106158	
shot	0.0003891807744697412	0.00020652622883106158	
should	0.000583771161704612	0.00020652622883106158	
shown	0.0003891807744697412	0.00020652622883106158	
shut	0.0003891807744697412	0.00020652622883106158	
sick	0.0003891807744697412	0.00020652622883106158	
side	0.0007783615489394825	0.00020652622883106158	
sides	0.0003891807744697412	0.00020652622883106158	
sip--	0.0003891807744697412	0.00020652622883106158	
situated	0.0003891807744697412	0.00020652622883106158	
slow	0.0003891807744697412	0.0004130524576621232	
smell	0.0003891807744697412	0.0008261049153242466	
smiling	0.000583771161704612	0.00020652622883106158	
smooth	0.000583771161704612	0.00020652622883106158	
so	0.0021404942595835766	0.003717472118959108	
soco	0.0003891807744697412	0.00020652622883106158	
soft	0.0003891807744697412	0.000619578686493185	
some	0.0009729519361743531	0.0010326311441553081	
someone	0.000583771161704612	0.00020652622883106158	
someones	0.0003891807744697412	0.00020652622883106158	
something	0.000583771161704612	0.0004130524576621232	
soon	0.0003891807744697412	0.00020652622883106158	
soooooooo	0.0003891807744697412	0.00020652622883106158	
souffle	0.000583771161704612	0.00020652622883106158	
sounded	0.0003891807744697412	0.00020652622883106158	
soup	0.0003891807744697412	0.0008261049153242466	
sour	0.0003891807744697412	0.00020652622883106158	
southern	0.001167542323409223	0.00020652622883106158	
southwest	0.0003891807744697412	0.00020652622883106158	
speak	0.0003891807744697412	0.00020652622883106158	
special	0.0007783615489394825	0.0010326311441553081	
spend	0.0003891807744697412	0.00020652622883106158	
spice	0.0003891807744697412	0.00020652622883106158	
spicy	0.0003891807744697412	0.0004130524576621232	
spins	0.0003891807744697412	0.00020652622883106158	
spotted	0.0003891807744697412	0.00020652622883106158	
staff	0.0013621327106440944	0.0010326311441553081	
stand	0.000583771161704612	0.00020652622883106158	
standards	0.0003891807744697412	0.00020652622883106158	
star	0.0003891807744697412	0.00020652622883106158	
stars	0.000583771161704612	0.00020652622883106158	
start	0.0003891807744697412	0.00020652622883106158	
started	0.0003891807744697412	0.0004130524576621232	
state	0.0003891807744697412	0.0004130524576621232	
steak	0.001167542323409223	0.0004130524576621232	
step	0.0003891807744697412	0.00020652622883106158	
stick	0.0003891807744697412	0.00020652622883106158	
sticky	0.0003891807744697412	0.00020652622883106158	
still	0.0003891807744697412	0.0004130524576621232	
stokes	0.0003891807744697412	0.00020652622883106158	
stood	0.0003891807744697412	0.00020652622883106158	
store	0.000583771161704612	0.000619578686493185	
story	0.0003891807744697412	0.00020652622883106158	
street	0.0007783615489394825	0.0004130524576621232	
strips	0.0003891807744697412	0.00020652622883106158	
stuffed	0.0003891807744697412	0.0004130524576621232	
su	0.0003891807744697412	0.00020652622883106158	
subject	0.0003891807744697412	0.00020652622883106158	
subway	0.0007783615489394825	0.00020652622883106158	
such	0.0003891807744697412	0.0004130524576621232	
summer	0.0003891807744697412	0.00020652622883106158	
superb	0.0003891807744697412	0.00020652622883106158	
superior	0.0003891807744697412	0.00020652622883106158	
superlative	0.0003891807744697412	0.00020652622883106158	
supposed	0.0003891807744697412	0.00020652622883106158	
sure	0.000583771161704612	0.000619578686493185	
surprised	0.0003891807744697412	0.0004130524576621232	
sushi	0.0007783615489394825	0.0004130524576621232	
sweet	0.0003891807744697412	0.000619578686493185	
swimming	0.0003891807744697412	0.00020652622883106158	
syracuse	0.0003891807744697412	0.0008261049153242466	
t	0.005059350068106634	0.00392399834779017	
table	0.0013621327106440944	0.0012391573729863688	
take	0.0015567230978789652	0.0008261049153242466	
taken	0.0003891807744697412	0.00020652622883106158	
talked	0.0003891807744697412	0.0004130524576621232	
taste	0.0017513134851138365	0.0012391573729863688	
tasted	0.0003891807744697412	0.0004130524576621232	
tastes	0.0003891807744697412	0.00020652622883106158	
tea	0.0015567230978789652	0.00020652622883106158	
teach	0.0003891807744697412	0.00020652622883106158	
tell	0.0003891807744697412	0.00020652622883106158	
temperature	0.000583771161704612	0.00020652622883106158	
terrible	0.0013621327106440944	0.0014456836018174313	
terrific	0.0003891807744697412	0.00020652622883106158	
thai	0.0007783615489394825	0.000619578686493185	
than	0.0003891807744697412	0.000619578686493185	
that	0.007199844327690208	0.005369681949607599	
the	0.04397742751508077	0.0452292441140025	
their	0.0009729519361743531	0.0018587360594795556	
them	0.0023350846468184463	0.0008261049153242466	
themed	0.0003891807744697412	0.00020652622883106158	
then	0.0015567230978789652	0.0008261049153242466	
there	0.0033080365829928	0.004130524576621229	
they	0.00350262697022767	0.003717472118959108	
things	0.0007783615489394825	0.0004130524576621232	
think	0.000583771161704612	0.000619578686493185	
this	0.0054485308425763785	0.005163155720776541	
though	0.000583771161704612	0.000619578686493185	
thought	0.0003891807744697412	0.0004130524576621232	
three	0.0003891807744697412	0.0008261049153242466	
threw	0.0003891807744697412	0.0004130524576621232	
throughout	0.0003891807744697412	0.00020652622883106158	
thumbs	0.0003891807744697412	0.00020652622883106158	
time	0.0009729519361743531	0.002271788517141678	
times	0.0003891807744697412	0.0008261049153242466	
tips	0.0003891807744697412	0.00020652622883106158	
to	0.02159953298307063	0.018174308137133426	
today	0.0003891807744697412	0.00020652622883106158	
tofurky	0.0003891807744697412	0.00020652622883106158	
together	0.000583771161704612	0.00020652622883106158	
tomatoes	0.0003891807744697412	0.00020652622883106158	
too	0.0017513134851138365	0.0014456836018174313	
took	0.0015567230978789652	0.0010326311441553081	
top	0.000583771161704612	0.0004130524576621232	
toppings	0.0003891807744697412	0.00020652622883106158	
totally	0.000583771161704612	0.0004130524576621232	
tower	0.000583771161704612	0.00020652622883106158	
town	0.000583771161704612	0.0004130524576621232	
trees	0.0003891807744697412	0.0004130524576621232	
tripadvisor	0.0003891807744697412	0.0004130524576621232	
trouble	0.0003891807744697412	0.00020652622883106158	
truly	0.0003891807744697412	0.0004130524576621232	
try	0.000583771161704612	0.0010326311441553081	
turn	0.0003891807744697412	0.00020652622883106158	
turned	0.0003891807744697412	0.00020652622883106158	
twin	0.0003891807744697412	0.0004130524576621232	
two	0.001167542323409223	0.0008261049153242466	
ultra-luxurious	0.0003891807744697412	0.00020652622883106158	
unappatizing	0.0003891807744697412	0.00020652622883106158	
under	0.000583771161704612	0.00020652622883106158	
understand	0.0003891807744697412	0.00020652622883106158	
unfortunately	0.0003891807744697412	0.0004130524576621232	
unhelpful	0.0003891807744697412	0.00020652622883106158	
until	0.0007783615489394825	0.0004130524576621232	
up	0.0013621327106440944	0.0020652622883106163	
upon	0.0003891807744697412	0.00020652622883106158	
us	0.0031134461957579304	0.002271788517141678	
use	0.000583771161704612	0.00020652622883106158	
used	0.0003891807744697412	0.0008261049153242466	
usually	0.000583771161704612	0.0004130524576621232	
vanilla	0.0003891807744697412	0.00020652622883106158	
varieties	0.0003891807744697412	0.00020652622883106158	
various	0.0003891807744697412	0.00020652622883106158	
ve	0.0003891807744697412	0.0014456836018174313	
vegetables	0.0003891807744697412	0.0004130524576621232	
vegetarian	0.0003891807744697412	0.00020652622883106158	
veggie	0.000583771161704612	0.000619578686493185	
vegies	0.0003891807744697412	0.00020652622883106158	
version	0.0003891807744697412	0.00020652622883106158	
very	0.0033080365829928	0.0035109458901280474	
view	0.000583771161704612	0.0004130524576621232	
views	0.0003891807744697412	0.0004130524576621232	
visit	0.000583771161704612	0.00020652622883106158	
visiting	0.000583771161704612	0.00020652622883106158	
wait	0.0019459038723487064	0.0008261049153242466	
waited	0.0009729519361743531	0.0004130524576621232	
waiter	0.0015567230978789652	0.0012391573729863688	
waiters	0.001167542323409223	0.0004130524576621232	
waiting	0.000583771161704612	0.00020652622883106158	
waitor	0.0003891807744697412	0.00020652622883106158	
waitress	0.0009729519361743531	0.0020652622883106163	
waitresses	0.0003891807744697412	0.0004130524576621232	
waitstaff	0.0003891807744697412	0.0008261049153242466	
wake	0.0003891807744697412	0.00020652622883106158	
walk	0.0003891807744697412	0.0004130524576621232	
want	0.0017513134851138365	0.0008261049153242466	
warm	0.0003891807744697412	0.0004130524576621232	
warmly	0.0003891807744697412	0.00020652622883106158	
was	0.013037555944736325	0.016109045848822803	
wasn	0.0013621327106440944	0.0008261049153242466	
watch	0.0003891807744697412	0.00020652622883106158	
watched	0.0003891807744697412	0.00020652622883106158	
water	0.0003891807744697412	0.000619578686493185	
way	0.0003891807744697412	0.0004130524576621232	
we	0.007978205876629696	0.007434944237918217	
week	0.000583771161704612	0.000619578686493185	
weekend	0.0003891807744697412	0.00020652622883106158	
weird	0.0003891807744697412	0.00020652622883106158	
welcoming	0.0003891807744697412	0.0004130524576621232	
well	0.0013621327106440944	0.0010326311441553081	
went	0.0036972173574625405	0.0035109458901280474	
were	0.004475578906402024	0.004750103263114417	
weren	0.0003891807744697412	0.00020652622883106158	
what	0.000583771161704612	0.0018587360594795556	
whatsoever	0.0003891807744697412	0.00020652622883106158	
when	0.004280988519167154	0.003097893432465925	
whenever	0.0003891807744697412	0.0004130524576621232	
where	0.000583771161704612	0.000619578686493185	
whether	0.0003891807744697412	0.000619578686493185	
which	0.0029188558085230603	0.002891367203634863	
while	0.0007783615489394825	0.0004130524576621232	
white	0.0007783615489394825	0.00020652622883106158	
who	0.0007783615489394825	0.0008261049153242466	
whole	0.000583771161704612	0.0008261049153242466	
will	0.0015567230978789652	0.0004130524576621232	
wine	0.000583771161704612	0.0004130524576621232	
wish	0.0003891807744697412	0.00020652622883106158	
with	0.0060323020042809886	0.00598926063610079	
within	0.0003891807744697412	0.00020652622883106158	
without	0.0003891807744697412	0.0008261049153242466	
wonderful	0.0003891807744697412	0.000619578686493185	
words	0.000583771161704612	0.00020652622883106158	
worked	0.0003891807744697412	0.00020652622883106158	
world	0.000583771161704612	0.00020652622883106158	
worm	0.0003891807744697412	0.00020652622883106158	
worse	0.0003891807744697412	0.0004130524576621232	
worst	0.000583771161704612	0.0014456836018174313	
worth	0.0013621327106440944	0.0004130524576621232	
would	0.00350262697022767	0.0014456836018174313	
wouldn	0.000583771161704612	0.00020652622883106158	
wqr	0.0003891807744697412	0.00020652622883106158	
write	0.0003891807744697412	0.0004130524576621232	
wrong	0.0003891807744697412	0.0008261049153242466	
xyz	0.0003891807744697412	0.0004130524576621232	
yeah	0.0003891807744697412	0.0004130524576621232	
yelp	0.0007783615489394825	0.00020652622883106158	
yesterday	0.0003891807744697412	0.00020652622883106158	
york	0.000583771161704612	0.0004130524576621232	
you	0.0036972173574625405	0.004956629491945476	
your	0.001167542323409223	0.0008261049153242466	
yourself	0.0007783615489394825	0.000619578686493185	
yuenan	0.0003891807744697412	0.00020652622883106158	
#winning	0.0001945903872348706	0.0004130524576621232	
$5	0.0001945903872348706	0.0004130524576621232	
$7	0.0001945903872348706	0.0004130524576621232	
*tangent	0.0001945903872348706	0.0004130524576621232	
/	0.0001945903872348706	0.0004130524576621232	
10%	0.0001945903872348706	0.0004130524576621232	
20%	0.0001945903872348706	0.0004130524576621232	
2nd	0.0001945903872348706	0.0004130524576621232	
5/5	0.0001945903872348706	0.0004130524576621232	
50%	0.0001945903872348706	0.0004130524576621232	
6	0.0001945903872348706	0.000619578686493185	
9	0.0001945903872348706	0.0004130524576621232	
90	0.0001945903872348706	0.0004130524576621232	
across	0.0001945903872348706	0.0004130524576621232	
actual	0.0001945903872348706	0.000619578686493185	
actually	0.0001945903872348706	0.0004130524576621232	
ad	0.0001945903872348706	0.0004130524576621232	
add	0.0001945903872348706	0.0008261049153242466	
adorable	0.0001945903872348706	0.0004130524576621232	
affordable	0.0001945903872348706	0.0004130524576621232	
afternoon	0.0001945903872348706	0.0004130524576621232	
aghast	0.0001945903872348706	0.0004130524576621232	
agreed	0.0001945903872348706	0.0004130524576621232	
air	0.0001945903872348706	0.0004130524576621232	
albert	0.0001945903872348706	0.0004130524576621232	
alfredo	0.0001945903872348706	0.0004130524576621232	
ambient	0.0001945903872348706	0.0004130524576621232	
amer	0.0001945903872348706	0.0004130524576621232	
america	0.0001945903872348706	0.0004130524576621232	
anywhere	0.0001945903872348706	0.000619578686493185	
appalled	0.0001945903872348706	0.0004130524576621232	
appalling	0.0001945903872348706	0.0004130524576621232	
appealing	0.0001945903872348706	0.0004130524576621232	
applebees	0.0001945903872348706	0.0004130524576621232	
appropriative	0.0001945903872348706	0.0004130524576621232	
asian	0.0001945903872348706	0.0004130524576621232	
attention	0.0001945903872348706	0.0004130524576621232	
awkward	0.0001945903872348706	0.0004130524576621232	
baby	0.0001945903872348706	0.0004130524576621232	
background	0.0001945903872348706	0.0004130524576621232	
baffled	0.0001945903872348706	0.0004130524576621232	
bag	0.0001945903872348706	0.0004130524576621232	
baigan	0.0001945903872348706	0.0004130524576621232	
bakery	0.0001945903872348706	0.0004130524576621232	
baking	0.0001945903872348706	0.0004130524576621232	
balloon	0.0001945903872348706	0.0004130524576621232	
bank	0.0001945903872348706	0.0004130524576621232	
bar-b-que	0.0001945903872348706	0.000619578686493185	
bartender	0.0001945903872348706	0.0004130524576621232	
basically	0.0001945903872348706	0.0004130524576621232	
bathroom	0.0001945903872348706	0.0004130524576621232	
beans	0.0001945903872348706	0.0004130524576621232	
bear	0.0001945903872348706	0.0004130524576621232	
beautiful	0.0001945903872348706	0.0004130524576621232	
became	0.0001945903872348706	0.0004130524576621232	
become	0.0001945903872348706	0.0004130524576621232	
benedict	0.0001945903872348706	0.0004130524576621232	
bengan	0.0001945903872348706	0.0004130524576621232	
bento	0.0001945903872348706	0.0004130524576621232	
bharta	0.0001945903872348706	0.000619578686493185	
big	0.0001945903872348706	0.0008261049153242466	
biggest	0.0001945903872348706	0.0004130524576621232	
bill	0.0001945903872348706	0.000619578686493185	
blend	0.0001945903872348706	0.0004130524576621232	
blue	0.0001945903872348706	0.0004130524576621232	
boat	0.0001945903872348706	0.000619578686493185	
bothered	0.0001945903872348706	0.000619578686493185	
bottle	0.0001945903872348706	0.0004130524576621232	
box	0.0001945903872348706	0.0004130524576621232	
boxed	0.0001945903872348706	0.0004130524576621232	
boxes	0.0001945903872348706	0.0004130524576621232	
brown	0.0001945903872348706	0.000619578686493185	
browse	0.0001945903872348706	0.0004130524576621232	
buddy	0.0001945903872348706	0.0004130524576621232	
bunch	0.0001945903872348706	0.0004130524576621232	
burrata	0.0001945903872348706	0.0004130524576621232	
butter	0.0001945903872348706	0.0004130524576621232	
buy	0.0001945903872348706	0.0004130524576621232	
cafe	0.0001945903872348706	0.0008261049153242466	
calling	0.0001945903872348706	0.0010326311441553081	
calmed	0.0001945903872348706	0.0004130524576621232	
canned	0.0001945903872348706	0.0004130524576621232	
cannot	0.0001945903872348706	0.000619578686493185	
case	0.0001945903872348706	0.0008261049153242466	
cast	0.0001945903872348706	0.0004130524576621232	
casually	0.0001945903872348706	0.0004130524576621232	
catch	0.0001945903872348706	0.000619578686493185	
chairs	0.0001945903872348706	0.0004130524576621232	
chewy	0.0001945903872348706	0.0004130524576621232	
chill	0.0001945903872348706	0.0004130524576621232	
chinses	0.0001945903872348706	0.0004130524576621232	
choked	0.0001945903872348706	0.0004130524576621232	
class	0.0001945903872348706	0.0004130524576621232	
clerks	0.0001945903872348706	0.0004130524576621232	
coast	0.0001945903872348706	0.0004130524576621232	
cockroaches	0.0001945903872348706	0.0004130524576621232	
coconut	0.0001945903872348706	0.0004130524576621232	
code	0.0001945903872348706	0.0004130524576621232	
coffee	0.0001945903872348706	0.0010326311441553081	
comfortable	0.0001945903872348706	0.000619578686493185	
comforting	0.0001945903872348706	0.0004130524576621232	
comfy	0.0001945903872348706	0.0004130524576621232	
compelled	0.0001945903872348706	0.0004130524576621232	
complain	0.0001945903872348706	0.0004130524576621232	
complimentary	0.0001945903872348706	0.0004130524576621232	
complimented	0.0001945903872348706	0.0004130524576621232	
confirmed	0.0001945903872348706	0.0004130524576621232	
consistent	0.0001945903872348706	0.0004130524576621232	
conspicuously	0.0001945903872348706	0.0004130524576621232	
conversations	0.0001945903872348706	0.0004130524576621232	
cool	0.0001945903872348706	0.000619578686493185	
corny	0.0001945903872348706	0.0004130524576621232	
cost	0.0001945903872348706	0.0004130524576621232	
cottage	0.0001945903872348706	0.0004130524576621232	
couldn	0.0001945903872348706	0.0004130524576621232	
cramped	0.0001945903872348706	0.0004130524576621232	
craving	0.0001945903872348706	0.0004130524576621232	
credit	0.0001945903872348706	0.0004130524576621232	
crowd	0.0001945903872348706	0.0004130524576621232	
crowded	0.0001945903872348706	0.000619578686493185	
cruise	0.0001945903872348706	0.000619578686493185	
cruises	0.0001945903872348706	0.0004130524576621232	
cup	0.0001945903872348706	0.0004130524576621232	
current	0.0001945903872348706	0.0004130524576621232	
d	0.0001945903872348706	0.000619578686493185	
daily	0.0001945903872348706	0.0004130524576621232	
dance	0.0001945903872348706	0.0004130524576621232	
dark	0.0001945903872348706	0.0004130524576621232	
dated	0.0001945903872348706	0.0004130524576621232	
dead	0.0001945903872348706	0.000619578686493185	
decided	0.0001945903872348706	0.000619578686493185	
deck	0.0001945903872348706	0.000619578686493185	
decor	0.0001945903872348706	0.0004130524576621232	
deep-fried	0.0001945903872348706	0.0004130524576621232	
definite	0.0001945903872348706	0.0004130524576621232	
delicacies	0.0001945903872348706	0.0004130524576621232	
delivered	0.0001945903872348706	0.0004130524576621232	
delivery	0.0001945903872348706	0.0004130524576621232	
depending	0.0001945903872348706	0.0004130524576621232	
dig	0.0001945903872348706	0.0004130524576621232	
dimly-lit	0.0001945903872348706	0.0004130524576621232	
diners	0.0001945903872348706	0.0004130524576621232	
dinners	0.0001945903872348706	0.0004130524576621232	
dinosaur	0.0001945903872348706	0.000619578686493185	
dirty	0.0001945903872348706	0.0008261049153242466	
discount	0.0001945903872348706	0.0004130524576621232	
discovered	0.0001945903872348706	0.0004130524576621232	
disgusting	0.0001945903872348706	0.0004130524576621232	
dished	0.0001945903872348706	0.0004130524576621232	
doesn	0.0001945903872348706	0.000619578686493185	
doing	0.0001945903872348706	0.000619578686493185	
dominoes	0.0001945903872348706	0.0004130524576621232	
door	0.0001945903872348706	0.0004130524576621232	
dressed	0.0001945903872348706	0.000619578686493185	
dude	0.0001945903872348706	0.0004130524576621232	
due	0.0001945903872348706	0.0004130524576621232	
eaten	0.0001945903872348706	0.0004130524576621232	
eggs	0.0001945903872348706	0.0008261049153242466	
einstein	0.0001945903872348706	0.0004130524576621232	
empty	0.0001945903872348706	0.000619578686493185	
encircling	0.0001945903872348706	0.0004130524576621232	
english	0.0001945903872348706	0.0004130524576621232	
entree	0.0001945903872348706	0.000619578686493185	
espresso	0.0001945903872348706	0.0004130524576621232	
essentially	0.0001945903872348706	0.0004130524576621232	
ethic	0.0001945903872348706	0.0004130524576621232	
everywhere	0.0001945903872348706	0.0004130524576621232	
exciting	0.0001945903872348706	0.0004130524576621232	
expectations	0.0001945903872348706	0.000619578686493185	
exudes	0.0001945903872348706	0.0004130524576621232	
face	0.0001945903872348706	0.0004130524576621232	
famous	0.0001945903872348706	0.000619578686493185	
fantastic	0.0001945903872348706	0.0004130524576621232	
far	0.0001945903872348706	0.0004130524576621232	
father	0.0001945903872348706	0.000619578686493185	
feed	0.0001945903872348706	0.0004130524576621232	
feeling	0.0001945903872348706	0.000619578686493185	
filled	0.0001945903872348706	0.0004130524576621232	
flies	0.0001945903872348706	0.000619578686493185	
floating	0.0001945903872348706	0.0004130524576621232	
floor	0.0001945903872348706	0.0004130524576621232	
flowed	0.0001945903872348706	0.0004130524576621232	
flute	0.0001945903872348706	0.0004130524576621232	
flutes	0.0001945903872348706	0.0004130524576621232	
four	0.0001945903872348706	0.0004130524576621232	
francisco	0.0001945903872348706	0.0004130524576621232	
full	0.0001945903872348706	0.000619578686493185	
gates	0.0001945903872348706	0.0004130524576621232	
gave	0.0001945903872348706	0.0004130524576621232	
generally	0.0001945903872348706	0.0008261049153242466	
gently	0.0001945903872348706	0.0004130524576621232	
getting	0.0001945903872348706	0.000619578686493185	
giant	0.0001945903872348706	0.0004130524576621232	
given	0.0001945903872348706	0.0004130524576621232	
gives	0.0001945903872348706	0.0004130524576621232	
gloomy	0.0001945903872348706	0.0004130524576621232	
gone	0.0001945903872348706	0.000619578686493185	
gongbao	0.0001945903872348706	0.0004130524576621232	
gotten	0.0001945903872348706	0.0004130524576621232	
